Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity
1045.2,1046.1,1050.9,1035.2,1050,1049.65,1044.86,2585798
1049.65,1050,1050.8,1038.25,1045.55,1043.5,1042.22,2079908
1043.5,1046,1050.45,1030.1,1033.45,1033.65,1038.23,3021751
1033.65,1037,1044.9,1032.05,1040.7,1041.65,1038.21,2283982
1041.65,1042,1042.35,1027.2,1031.95,1030.9,1031.93,2264245
1030.9,1030.9,1038.25,1022,1022.7,1025.15,1027.7,3710094
1025.15,1028,1034,1026.8,1032.45,1032.75,1030.58,2254216
1032.75,1035,1035.55,1025.55,1030,1030.15,1030.89,2861531
1030.15,1033,1034,1022,1030,1029.85,1026.56,1957988
1029.85,1035,1052.9,1029.9,1048.1,1049.8,1047.4,4170414
1049.8,1052.9,1057.5,1045.25,1050.35,1051.3,1052.94,3482845
1051.3,1052.55,1069.45,1052.55,1065.95,1067.5,1062.56,4492847
1067.5,1066.5,1078.2,1058.45,1070.7,1075.5,1070.57,3393856
1075.5,1070.55,1078.85,1066.5,1075,1075.4,1074.6,2663127
1075.4,1075.2,1090.95,1073.05,1088.1,1088.2,1084.82,3242790
1088.2,1093,1211.65,1092,1209.8,1207.5,1177.82,29103926
1207.5,1213.6,1222,1179.35,1186.8,1182.75,1196.34,14229234
1182.75,1190.5,1256.8,1190.35,1237.55,1238.9,1241.99,19068911
1238.9,1232,1248,1228.5,1237.65,1238.05,1240.68,8254531
1238.05,1240.1,1244.4,1230,1231.55,1234.5,1238.28,5574153
1234.5,1237.9,1254.7,1227.05,1234.95,1236.75,1241.01,4129033
1236.75,1241.55,1287.8,1241.55,1258.6,1258.55,1269.09,19270851
1258.55,1269,1312,1265.25,1308,1305.35,1298.39,15252154
1305.35,1318.85,1327,1296.15,1306.35,1304.95,1309.21,9616850
1304.95,1307.7,1307.7,1286.1,1288.15,1291.2,1294.73,9906103
1291.2,1290,1298,1281.5,1285.4,1286.75,1287.46,7107670
1286.75,1290.25,1296,1261.2,1279.1,1281.65,1282.25,5665568
1281.65,1318.75,1319,1285.25,1288.25,1289.5,1299.08,6346620
1289.5,1291.05,1316.3,1290.4,1302,1304.95,1306.9,5510658
1304.95,1310,1310.4,1293.6,1296.8,1297.65,1300.24,3639964
1297.65,1308,1319.95,1298.05,1300.55,1300.7,1302.8,5195076
1300.7,1306,1306.25,1278.35,1280.95,1280.8,1287.84,2941714
1280.8,1282.2,1283.9,1259.3,1265.2,1263.8,1270.21,5165107
1263.8,1252,1265.9,1246.55,1260.45,1259.7,1257.09,4638338
1259.7,1263.15,1277.55,1258,1272,1273.3,1269.4,2699090
1273.3,1274.1,1292,1268.45,1284,1286.75,1282.43,3721911
867.15,1270.25,1270.25,1269.25,1269.25,1269.25,1270.02,948596
1286.75,1271.1,1278.75,1247.2,1248.5,1251.1,1258.23,7418122
1251.1,1258,1264,1242.1,1246.3,1245.75,1249.71,4961934
1245.75,1251.7,1260,1233.35,1259.2,1256.65,1246.51,4325787
1256.65,1255,1274.75,1253,1267.6,1270.65,1267.91,6368859
1270.65,1266,1337.65,1266,1320.6,1320.9,1311.06,10375519
1320.9,1342,1380.5,1337.05,1373.25,1374.65,1365.85,10260327
1374.65,1395.2,1418,1380.1,1415.05,1415,1400.66,9217360
1415,1409,1448.9,1402.2,1434,1438.5,1429.25,11571075
1438.5,1421.3,1434,1402.55,1405.25,1406.6,1419.57,7286151
1406.6,1410,1424.9,1377.3,1384.75,1381.35,1396.97,7033141
1381.35,1387.85,1400.45,1370.1,1375.7,1372.35,1382.9,7371727
1372.35,1382.8,1386.45,1351.15,1355,1354,1363.72,6274215
1354,1354,1373.4,1347.35,1365.8,1364.8,1365.73,2906188
1364.8,1365,1395.55,1365,1391.45,1391.85,1380.35,2705854
1391.85,1399.95,1410,1367,1369,1370.2,1393.47,3661083
1370.2,1369,1382.55,1357.55,1369.95,1368.8,1368.72,2645292
1368.8,1379,1386.8,1364.1,1370.45,1369.55,1371.78,1918612
1369.55,1380.5,1421,1378.55,1405,1402.5,1404.5,6910277
1402.5,1409.05,1435,1400.2,1417.85,1417.4,1418.74,5831731
1417.4,1460,1467.75,1426.1,1431,1432.8,1442.9,8403704
1432.8,1435,1440.05,1402.6,1416.5,1416.45,1421.45,3831775
1416.45,1417,1424.15,1402.2,1409,1409.5,1408.44,2873655
1409.5,1409.75,1420.3,1391,1394.25,1395.2,1403.8,2708404
1395.2,1402,1402,1366.3,1372,1370.55,1375.81,4249684
1370.55,1376.9,1380.75,1365,1370.2,1370.1,1371.36,2171549
1370.1,1375,1379.6,1354.05,1361.6,1357.95,1364.31,3283811
1357.95,1361.6,1367.35,1325,1328.4,1328.25,1343.7,3565543
1328.25,1330,1339.5,1318.35,1320.1,1321.4,1328,3672585
1321.4,1324,1333.65,1320.25,1330,1330.35,1329.47,4824511
1330.35,1334.8,1363.6,1330.65,1359.2,1359.1,1352.69,5235932
1359.1,1364.1,1369.75,1351.65,1357,1359.55,1361,3150756
1359.55,1360.05,1364,1344.05,1349.9,1350.45,1351.52,1719729
1350.45,1356.4,1356.4,1333.5,1343.6,1344.1,1344.22,1540213
1344.1,1346.05,1376.9,1341,1356.2,1356.3,1360.59,2892947
1356.3,1353,1365.95,1347.75,1350,1353.1,1354.16,2250304
1353.1,1340.25,1350,1324.1,1327.45,1327.35,1336.14,2237916
1327.35,1333,1335.7,1310,1318.2,1318.85,1321.99,2928883
1318.85,1326.5,1333.6,1315.2,1326,1324.15,1322.82,2011859
1324.15,1325.7,1329.85,1302,1304.55,1305.55,1313.55,2108223
1305.55,1307.5,1313.7,1295.1,1299,1297.7,1302.71,3274804
1297.7,1300,1312.4,1296.45,1301.5,1302.45,1303.19,5925335
1302.45,1303.95,1344.4,1300,1339,1337.3,1320.18,4898639
1337.3,1337,1365.45,1335.6,1355.25,1356.9,1352.77,5491170
1356.9,1355.9,1364.7,1348.5,1360,1359.35,1357.25,2207727
1359.35,1367,1367.95,1335.8,1340,1340.7,1346.68,3754099
1340.7,1332.7,1340,1323,1329.85,1328.25,1329.31,2179328
1328.25,1335,1338.7,1317,1322.9,1324.75,1326.29,2627565
1324.75,1326.25,1341,1315.85,1330,1329.35,1328.64,2476706
1329.35,1333.95,1333.95,1311,1312.5,1312.8,1320.16,2192356
1312.8,1311.2,1342,1309,1339,1339,1328.04,2559954
1339,1340,1344.8,1328.05,1333.9,1331.7,1332.33,1806521
1331.7,1345.1,1352.95,1331,1332.95,1335.7,1340.93,3162802
1335.7,1326.55,1329.75,1317,1319,1319.45,1321.07,1927513
1319.45,1320.6,1327,1311,1312,1314.35,1318.87,1377291
1314.35,1315.9,1360,1315.9,1360,1357.5,1348.06,12101027
1357.5,1360,1395,1359.1,1377.35,1383.95,1379.51,6466804
1383.95,1389.1,1395.8,1369.3,1387.1,1388.8,1384.77,7477157
1388.8,1390.2,1415.8,1390.2,1407,1409.25,1409.38,3482912
1409.25,1409,1422.1,1407.45,1411.05,1412.35,1414.55,2318399
1412.35,1407.8,1428,1404.25,1427.75,1422,1418.57,4569943
1422,1429.45,1445.4,1427.7,1434.8,1432.65,1438.13,5055942
1432.65,1436,1442,1430.6,1432.1,1435.85,1437.72,7118832
1435.85,1432,1443,1425,1439.05,1437.15,1433.65,7449878
1437.15,1439.95,1439.95,1395.55,1399.8,1398.5,1408.58,3558538
1398.5,1400,1410,1390.1,1392.35,1392.7,1397.72,2948322
1392.7,1392,1392.4,1375.05,1383,1380,1381.68,1786211
1380,1388.2,1394.7,1371,1384,1381.05,1381.94,2101886
1381.05,1390,1427.1,1389,1422,1421.95,1411.47,4301200
1421.95,1429.45,1447.45,1424,1440.05,1442.65,1440.65,6219522
1442.65,1448.7,1450,1438,1442,1442.55,1444.2,3106517
1442.55,1443,1497.75,1440,1489.5,1491.15,1467.56,8193635
1491.15,1530,1550,1489.1,1491,1492.85,1495.16,815433
1492.85,1501,1504.4,1487,1496.5,1494.35,1495.08,4799229
1494.35,1499.4,1525,1497.5,1511.25,1511.1,1512.3,3909797
1511.1,1508.75,1525,1506.15,1518.6,1522.1,1516.35,5259759
1522.1,1520,1536,1515.55,1533,1533.75,1527.64,4693011
1533.75,1537,1559.6,1537,1548.7,1551.75,1550.72,4285809
1551.75,1546.8,1551.8,1511,1520.5,1519.9,1526.5,4489412
1519.9,1512.6,1538,1512.6,1538,1532.95,1527.52,2695041
1532.95,1539.75,1550,1523.7,1526.1,1528.9,1535.46,3114686
1528.9,1550,1591.7,1544.95,1584,1585,1572.08,22205112
1585,1600,1624.9,1585,1619,1615.25,1613.62,9927229
1615.25,1624.7,1624.95,1597.6,1602.5,1602.15,1610.25,4586079
1602.15,1604.2,1629.9,1601.1,1621.15,1622.75,1620.72,5018389
1622.75,1628,1631.5,1588.35,1592.8,1594.8,1608.84,4208071
1594.8,1591.25,1605.95,1578,1594,1594.45,1592.27,3276023
1594.45,1601.95,1618.8,1596,1615.45,1615.2,1610.24,3787034
1615.2,1622.75,1622.75,1591.5,1605.8,1603.6,1605,2814298
1603.6,1610,1635.7,1608.1,1625.1,1629.2,1624.28,4751385
1629.2,1626.85,1664.9,1617.05,1654,1650.1,1645.48,4504776
1650.1,1663,1663,1615.1,1626.5,1622.15,1626,4247045
1622.15,1631.6,1631.6,1612.55,1618,1616.35,1620.9,2180018
1616.35,1618,1621.05,1586.8,1604.6,1602.55,1605.42,2505568
1602.55,1601.5,1620,1585,1595,1598.8,1605.79,2385643
1598.8,1593.05,1606.65,1577.95,1593.75,1584.35,1590.55,2328843
1584.35,1550.95,1580,1533,1545.5,1546.25,1558.16,3885064
1546.25,1561,1584.5,1561,1572.2,1573.05,1573.14,3072299
1573.05,1572,1576,1550.2,1576,1566.1,1561.92,3103394
1566.1,1569,1597.65,1561.15,1563,1567.1,1580.02,3618179
1567.1,1564,1577.8,1553.15,1576.25,1575.4,1568.93,1814011
1575.4,1577,1584.15,1560.25,1564.3,1564.4,1571.08,1731188
1564.4,1572,1579.9,1556.05,1560.1,1560.05,1568.81,2179230
1560.05,1564.85,1586.55,1553.15,1582.55,1582.05,1567.85,1901824
1582.05,1590,1593.1,1564.5,1570,1568.05,1575.93,2892571
1568.05,1579.05,1581.95,1561.2,1564.75,1566.55,1568.06,2815328
1566.55,1561.85,1567.5,1530,1532.05,1532.15,1543.47,3466421
1532.15,1547.55,1568.8,1541.25,1563.5,1564.1,1558.27,2362387
1564.1,1575,1597.45,1574,1595.4,1594.5,1587.29,5738495
1594.5,1599.85,1616.6,1599,1611.95,1610.1,1609.02,3527477
1610.1,1615.5,1636.15,1595.85,1615,1613.35,1616.73,4928375
1613.35,1630,1634.85,1621.05,1632.15,1632.6,1630.06,5764131
1632.6,1626.4,1652.5,1622.8,1644,1645.4,1645.9,11142512
1645.4,823,832.5,815,816.6,818.1,822.46,7408536
818.1,820,823.25,812.1,816.95,816.9,817.3,6056729
816.9,821.3,826.85,816.55,819.5,817.9,822.68,5801712
817.9,822.75,825,817,824.5,823.75,821.76,2971669
823.75,824,859.9,822,853.4,849,846.97,13430225
849,855.8,861.5,842,844.2,843.85,850.31,5425486
843.85,842,852.85,834.75,842,841.8,841.99,13072853
841.8,850,851.05,843.1,845.2,845.55,847.17,2314174
845.55,848.7,848.75,837,839,838.6,839.69,3528729
838.6,856.1,872.5,845.1,848,847.15,855.91,11402965
847.15,847,851.7,836.25,842.95,841.35,841.76,5920552
841.35,839.9,839.9,813.2,816.95,817.4,824.67,5620443
817.4,815,827.95,805.2,821,821.55,818.09,6505309
821.55,821.7,827.05,812.2,819.2,820.1,819.18,4829571
820.1,825.6,825.7,795.5,798.4,799.15,805.86,8434196
799.15,799.65,802.9,780.2,786.25,786.45,789.61,13508179
786.45,791.75,793.4,779.1,781.2,780.9,785.51,7619230
780.9,795,803.85,785.35,799,798.35,797.81,8387059
798.35,799.2,824.95,795.6,824,818.85,811.68,8643924
818.85,825,828.45,818.65,824,824.15,823.34,4860479
824.15,824,839.35,822.6,838.2,837.05,832.42,5942106
837.05,839,839.8,828,829.25,830.65,832.26,4046109
830.65,831,847.3,831,842.25,843.2,842.23,6734986
843.2,845.3,858.4,836,839,840.15,848.94,7049800
840.15,842.1,876.8,842.1,875.6,872.75,859.93,8522926
872.75,879.3,890.7,873.35,877.35,876.45,880.42,9833512
876.45,879,892,861.3,877.5,876.8,877.1,14633539
876.8,878,884,867.2,874.8,874.35,874.82,6354084
874.35,877.4,917.9,875,916.4,914.5,902.06,16765178
914.5,915.8,921.9,903,904,909.9,914.94,3664082
909.9,912.9,944.7,909.1,940.1,939.75,930.39,12551649
939.75,947.7,947.7,928.2,936.2,934.25,936.76,6335308
934.25,940.1,945.9,929.5,939.3,939.9,937.6,4577050
939.9,940,957.8,931,945.3,947.4,943.54,7698704
947.4,950,956.7,925.7,930.95,929.85,936.16,5256749
929.85,934,945.55,930.6,945.35,942.5,939.44,3576533
942.5,944.95,945.75,932.2,944.05,940.85,938.33,4345360
940.85,947.75,957.8,945.75,952.35,952.55,952.36,8033040
952.55,952.8,956.5,944.25,946.8,946.6,950.6,4698609
946.6,955.95,955.95,940.15,945.95,945.3,945.4,2193730
945.3,942.5,942.5,929,931.35,932.5,935.46,4460799
932.5,933.35,935,903.05,906.5,906.7,910.53,9347943
906.7,902.5,906,884.1,889.5,887.8,891.91,8115980
887.8,894.75,909.9,892.05,902.9,900.5,901.96,6860798
900.5,900.95,900.95,879.2,884.9,883.85,886.8,6365174
883.85,885,891.9,873.5,874.9,875.25,879.06,4155011
875.25,875,895,873,887.5,886.7,885.91,5706105
886.7,884.5,890.6,877.95,883.25,883.7,884.44,6981872
883.7,885.5,906,885.5,905.25,903.85,900.06,6931038
903.85,918.95,924.9,908.5,913,911.9,916.3,5586242
911.9,906.2,924.35,905,919,920.85,916.6,4220192
920.85,926.8,939.65,925.5,932.05,932.55,934.2,5980763
932.55,937.45,938.65,923.45,934.1,930.75,930.23,5055490
930.75,931,949.9,926.65,949.7,947,940.34,7329126
947,950,959.5,947.4,951.25,951.1,952.55,6394443
951.1,947.25,957.5,944,952.5,951.35,949.61,4680074
951.35,949.85,951.35,938.1,942.4,943.35,944.15,4641893
943.35,941.85,950,941,943.45,946,946.8,3674864
946,941.45,941.45,919.5,922.5,921.55,925.7,9434893
921.55,924.45,931.25,907.7,909.5,910.1,918.22,5081389
910.1,913.5,913.8,897.35,902.6,901.6,902.87,4618847
901.6,901.05,920.75,895.45,914.3,913.7,911.85,8369174
913.7,910,930.3,908.8,929,926.65,923.12,11007689
926.65,930.05,936,923,932.45,931.55,928.69,5529565
931.55,933.85,936.95,919.05,921.3,921,925.59,5588486
921,922.45,926,913.55,916.5,916.15,917.67,4933853
916.15,915.95,929,908,917.75,915.6,920.76,7215014
915.6,916.9,924.95,910.7,914.75,914.65,919.03,4182097
914.65,919,924.9,908.75,924,921.5,915.89,5021130
921.5,931,932.95,917.7,921,919.75,922.67,11158706
919.75,911.95,932.65,862.65,922.45,921,916.28,8494801
921,923.6,927,920,926.85,925.95,924.26,4064982
925.95,925.9,927.4,917,918.75,918.15,920.58,4774414
918.15,918.45,923.95,910,913,912.95,917.28,4147162
912.95,914.65,922.4,909.3,919.8,920.4,917.93,4872675
920.4,924.85,938.9,918.15,936,929.8,925.15,5301456
929.8,933,937.5,919,923.25,923.75,930.28,4352384
923.75,925.25,934.4,919.1,922.6,924.2,924.83,7091515
924.2,926.5,932.3,918.5,920.1,921.05,924.13,5069838
921.05,922.7,922.7,907.5,909.5,909.75,913.43,4321686
909.75,913,919.55,906.4,911.5,911.15,912.92,4342815
911.15,925,926,913.05,915.5,914.8,920.1,6175312
914.8,918.15,921.8,915.7,920.5,920.3,919.08,4118581
920.3,921.8,926.9,920.25,923,923.25,923.12,3401905
923.25,926.1,931,923.5,926.6,928.55,927.42,4035417
928.55,928.15,943.9,924,940,940.95,938.57,6534997
940.95,943,947.4,935.5,941.5,942.35,942.13,5361502
942.35,941.8,942.65,935,936.9,937.75,939.68,3588727
937.75,943,952.8,938.25,946.6,949,946.82,6890028
949,950,958.5,945.2,947.6,949.15,952.57,5084113
949.15,947.7,947.7,920,923.8,922.95,930.84,4948895
922.95,926,929,907,924.1,924.5,921.46,6036432
924.5,929,929.6,915.1,922,919.7,922.33,4289053
919.7,923,934.4,922.1,934.2,931.3,928.48,4559564
931.3,948,974.3,940,970.2,971.5,959.81,20892838
971.5,975,990.95,975,982.05,983.25,984.66,10298500
983.25,981.75,981.75,962.65,967.95,966.35,968.16,6532672
966.35,967.9,972,956.15,963.95,965.9,963.99,6249419
965.9,966.2,977.3,959.3,963.7,964.5,968.68,4524605
964.5,965.8,965.8,949,950,950.4,956.43,4198139
950.4,950,964.5,941.55,962,961.3,958.82,5738209
961.3,963.25,972.6,936.6,945,943.85,955.08,7554587
943.85,935,943.95,901,901.9,904.35,917.5,13242095
904.35,894,912.5,881.8,907,902.15,902.03,8773525
902.15,877,898,871,893.4,892.1,884.19,11000567
892.1,902.55,905.4,890,892.45,894.4,897.52,7100838
894.4,897.9,910.65,892.35,906.2,904.55,903.17,6320734
904.55,889,902,886,899.95,897.85,895.97,5294279
897.85,903,918.2,902.05,914,915.5,910.17,5429792
915.5,923,942.5,921,929,933.65,930.9,10170959
933.65,937.65,945.75,928.15,936.1,935.65,938.06,6109454
935.65,939.6,942.6,918.1,920.45,921.3,930.32,4401672
921.3,921,932,913.55,928.3,927,922.39,4087936
927,929,929.55,918.8,919.9,921.1,923.11,3866919
921.1,930,932.5,922.15,929,929.35,927.21,5448230
929.35,922,931,920,921,924.35,924.97,5118850
924.35,925.4,938,922.75,934,934.25,931.77,4850839
934.25,939,944.9,936.6,938.75,938.7,941.3,3856478
938.7,939,955.8,938.35,951.5,950.5,949.05,6410097
950.5,945.95,957.1,943.2,951,954.55,953.33,25898694
954.55,949.75,959.9,945.95,948.05,948.4,951.47,4094652
948.4,943,950.15,921.6,922.65,924.1,932.35,5634893
924.1,929,936.2,905.1,908.65,910.85,926.46,7323680
910.85,909.25,909.25,888.05,892.4,889.75,898.07,7247708
889.75,897.65,914.5,893.3,911,911.45,903.98,6072983
911.45,914.9,919.35,911.05,915,913.1,914.72,4863577
913.1,920,933.1,917.55,931.95,930.3,924.01,3801407
930.3,931.9,936,921.35,934,931.85,929.52,5096825
931.85,928.8,932.05,919.2,931.55,929.05,923.15,6731530
929.05,925,929.45,910,911,911.8,918.37,5811424
911.8,909,909.7,886.05,904,900.05,898.82,14087564
900.05,901,906.9,892,895,895.5,898.02,5774392
895.5,893.3,904,887.05,892,889.8,894.96,6945721
889.8,894.85,902.35,893.3,896,896.9,897.27,6727261
896.9,896,911.95,895.75,908.9,908.15,907.73,10116965
908.15,890.6,900,889.1,892.5,893.9,894.9,10729694
893.9,893.95,904.3,892.5,901.5,901.1,898.73,6047262
901.1,907.2,910.75,897,898.3,899.8,903.51,6939577
899.8,895.8,895.85,880,881.6,882.7,886.65,8759586
882.7,893,900.95,886.5,892.95,892.95,894.38,5712065
892.95,891,901.7,885.25,901,899.55,891.67,6364728
899.55,904.7,911.8,892.05,893.25,894.9,901.57,6498407
894.9,905.1,910,903.5,908,908.2,907.4,3898676
908.2,908,918.5,905,911.95,911,912.81,4418462
911,912.55,919,912.55,915,916,916.01,3572251
916,918.4,923.9,914.15,915.5,917.05,919.12,3865402
917.05,921.8,932.75,916.05,931.75,930.85,927.88,6007539
930.85,929.85,936.65,924.2,927.1,928.7,929.39,4947725
928.7,932.7,941.7,928.7,939.85,938.85,937.05,5767984
938.85,934.45,940,928.5,938.1,937.05,932.57,4084450
937.05,940,947.2,936,945,944.25,942.33,4388713
944.25,945.25,948.2,935.05,937.7,938,941.25,3365196
938,939.1,945,935,942,942.3,941.25,4481413
942.3,938,941.85,921.2,930,927.9,928.21,3349519
927.9,930,944.35,928.5,935,936,936.28,3508515
936,935.8,975.7,935,971.6,970.05,959.86,9107264
970.05,973.65,981.8,963.55,972,970.5,971,6436620
970.5,973,988,962.25,973.15,975.35,977.14,15588001
975.35,989.8,1011,985.5,996.5,996.3,999.97,11666267
996.3,982,992.6,960,963.5,963.3,969.39,8871802
963.3,967,979.2,965.05,974.8,972.7,973.34,6117761
972.7,977.9,977.9,959.25,962,961.6,964.27,3947546
961.6,962.85,964.7,950,953.6,953.95,954.68,3795692
953.95,958.85,973.25,956.35,971.9,971,963.82,3512532
971,977.5,982,965.2,966,967.1,972.41,4934036
967.1,965.9,984.3,962.25,976.2,976.7,973.59,4494423
976.7,980,984.6,974.25,979.15,981.15,980.67,4014645
981.15,981.25,991.3,977.75,986,989.25,986.84,4011516
989.25,991.95,991.95,976.7,984.95,986.6,984.23,2579561
986.6,983.05,1000,976.65,978.55,978.95,988.75,4800923
978.95,974,974,952.45,954.4,956.15,962.49,8613363
956.15,959.35,960,941.5,944,945.35,949.68,4733477
945.35,945.6,953.5,932,934.5,933.85,941.11,5230037
933.85,930.75,935.7,922.1,934.8,931.35,927.05,6624893
931.35,933.15,934,925,927.1,926.75,930.25,5170585
926.75,926,926,909.15,913.8,912.25,917.49,4567562
912.25,914,921,910.15,917.95,915.85,916.46,5317983
915.85,916,923.4,914.45,922,920.8,920.3,8129520
920.8,924.9,927,918.1,919.95,920.4,922.21,5197835
920.4,921.5,928,914.4,916.9,917.45,920.32,8173396
917.45,914.85,923.2,906.6,915.8,916.1,915.8,5991222
916.1,921,922.3,914.55,920.3,921.35,921.07,16951801
921.35,920,935.75,918.45,928.6,930.55,926.94,8765835
930.55,933.4,944,930.55,941.5,940.85,939.73,5600357
940.85,942.8,955,941,948.9,947.65,949.46,7971524
947.65,947,956,942.65,954,954.4,952.01,4189483
954.4,954.9,976,954.45,970.85,971.35,969.3,6857300
971.35,966.35,986.55,960.6,983.1,984.35,974.6,6532599
984.35,987.1,999.95,979.05,980.05,982.65,991.25,6866053
982.65,983.4,1000,980.3,999.4,997.15,991.14,7445221
997.15,1000,1005.9,989.5,1002.5,1002.5,999.25,5926020
1002.5,997.45,1011.8,987.4,1007,1007.95,1001.22,5484867
1007.95,1006,1023.5,999.25,1012.45,1014.2,1015.48,11294702
1014.2,1008.8,1020.45,1007,1014.1,1015.55,1014.97,5652374
1015.55,1013.9,1014.8,993.65,995.6,996.05,1002.7,6346101
996.05,996,1022.9,994.85,1019.2,1019.25,1015.65,7193824
1019.25,1023.45,1036,1021.3,1031.6,1031.95,1030.56,10509756
1031.95,1028.4,1029.2,1008.45,1011.65,1012.5,1014.6,16169978
1012.5,1011.4,1016.5,1002.3,1005,1004.45,1010.49,5197694
1004.45,1006,1006,975.25,978.3,978.95,986.72,8068585
978.95,978.5,985.4,962.7,963.7,965.85,973.82,8958555
965.85,962,968.5,940.3,948,944.95,952.67,8581234
944.95,949.1,975.5,949,973.2,972.45,967.48,7966401
972.45,972.35,972.35,957,960.05,960.6,962.14,6660916
960.6,965,978.45,960.35,972.2,971.3,972.1,5067261
971.3,971.8,992,971,991,990.1,982.92,5000724
990.1,997,1008.4,958.6,964.65,964.5,988.25,18719353
964.5,964.75,983,964.5,977.5,977.55,977.82,9161266
977.55,987.1,1000,983.5,996,997.1,991.93,5170189
997.1,1002.75,1028.5,1000,1027.5,1025.7,1018.86,10444513
1025.7,1025,1040.9,1017.85,1040,1038.8,1030.85,8665072
1038.8,1044.35,1099,1042.6,1080.9,1082.35,1080.29,24109297
1082.35,1080.5,1109,1080,1101,1099.8,1098.67,17967282
1099.8,1099.8,1108.9,1073.05,1078.65,1076.2,1082.43,6595781
1076.2,1078.3,1095.95,1069.6,1094,1092.35,1085.22,6469256
1092.35,1098.4,1104.6,1077.3,1093.3,1092.55,1091.64,4682099
1092.55,1093.3,1115,1086.35,1114.35,1104.85,1098.53,5433617
1104.85,1113.4,1138.5,1111.9,1127.65,1128.65,1125.34,8018150
1128.65,1129.8,1129.8,1113.1,1120.5,1120.3,1119.33,5842496
1120.3,1122,1126.75,1107.4,1111,1110.95,1115.46,4469144
1110.95,1110,1123,1104.2,1112.65,1115.15,1116.21,5949680
1115.15,1110.1,1121.5,1107.8,1112.1,1110.65,1113.9,6424867
1110.65,1119.5,1137.4,1112.15,1128,1129.85,1127.43,6679468
1129.85,1130,1157.3,1128,1152,1151.4,1143.36,13872467
1151.4,1151,1190.4,1147.15,1184.15,1186,1171.82,13875377
1186,1190.4,1202.9,1185.4,1188.7,1192.35,1193.58,9704295
1192.35,1191.5,1191.5,1165.95,1169.1,1168.35,1174.13,6248975
1168.35,1175,1183.5,1169.55,1175.4,1176.95,1175.98,6645397
1176.95,1176.7,1196,1175.35,1194.45,1192.6,1188.86,4016418
1192.6,1194.9,1201.4,1177,1184.7,1184.2,1186.35,4059460
1184.2,1185,1222.5,1185,1220.8,1217.7,1204.7,7912437
1217.7,1221.5,1231.7,1212,1218.5,1217.95,1221.41,6846928
1217.95,1211,1215,1202.3,1204,1204.2,1207.99,3581210
1204.2,1197.55,1199.95,1182.7,1189.5,1187.7,1191.83,4668159
1187.7,1190,1217.2,1184.3,1211.9,1210.6,1203.27,5299536
1210.6,1203.25,1216,1195.5,1200,1200.8,1204.69,5982490
1200.8,1209,1215.4,1200.05,1202.65,1203.75,1208.89,3830992
1203.75,1207.9,1236.8,1207.65,1235.15,1234.9,1227.54,7607036
1234.9,1237.25,1251.5,1227,1246.7,1247.2,1244.28,7279641
1247.2,1246.3,1274,1238.4,1266.9,1269.45,1259.12,7968123
1269.45,1265.25,1279.95,1260.05,1277,1277.5,1271.78,6652005
1277.5,1279.4,1295.85,1278.75,1292,1291.5,1290.31,5572177
1291.5,1296,1323,1295,1322.5,1319,1311.31,8694751
1319,1316.3,1329,1290.2,1293.9,1294.2,1309.99,11077203
1294.2,1293.6,1297.15,1270.45,1277,1274.45,1278.51,9850042
1274.45,1270,1270,1236.6,1238.95,1241.65,1247.15,15305857
1241.65,1245,1257.9,1226.05,1228.1,1229.15,1241.4,12200022
1229.15,1235.15,1254.8,1229,1245.3,1241.95,1241.44,8838770
1241.95,1242.5,1252.65,1208.5,1226,1227,1230.06,10324923
1227,1230.15,1265.7,1225.35,1261,1261.4,1245.01,11195043
1261.4,1264.9,1281.35,1254.5,1277.05,1278.6,1272.05,10692787
1278.6,1275,1277,1250.1,1254.4,1255.85,1263.51,7059008
1255.85,1259,1268.4,1234.25,1236.5,1237.7,1248.31,10874768
1237.7,1251.8,1258.7,1228.85,1251.1,1252.5,1243.62,8065553
1252.5,1259.4,1275.6,1247.65,1252.55,1253.15,1258.4,7878583
1253.15,1250.75,1250.75,1221.6,1224,1225.9,1232.59,6754086
1225.9,1226,1239.4,1214.35,1215.4,1217.15,1228.49,7616412
1217.15,1224,1224,1201,1212.95,1210.75,1214.62,11265786
1210.75,1219,1237.4,1183.5,1216.2,1217.5,1223.31,19070172
1217.5,1214.45,1239.9,1204.5,1234.55,1232.05,1225.23,10102589
1232.05,1235.5,1245,1195,1229.75,1230.6,1226.67,9715020
1230.6,1239,1253.95,1227.15,1253.5,1251.4,1239.18,6396828
1251.4,1255,1263,1237.5,1252.05,1253.75,1252.61,10808749
1253.75,1259.9,1271.7,1247.3,1254.35,1257.95,1259.94,11073023
1257.95,1257.7,1257.7,1204,1235.6,1231.7,1231.68,7332693
1231.7,1229.5,1239.6,1200.05,1201.2,1205.1,1218.04,7376575
1205.1,1189.5,1190.4,1106,1108.5,1122.25,1140.4,23212443
1122.25,1099.5,1115.3,1038.15,1049,1048.85,1079.24,21943190
1048.85,1050,1117,1025.55,1110,1109.4,1082.04,24679428
1109.4,1121.65,1123.3,1081.2,1083,1090.05,1105.24,10991196
1090.05,1093.9,1115.85,1084.3,1103,1102.1,1101.57,9502176
1102.1,1064,1114.75,1043,1090,1087.8,1086.1,13224172
1087.8,1104.95,1129,1101.9,1125.5,1126.55,1121.38,9058536
